-1,-1,-1,-1,-1,52,24,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
-1,-1,-1,-1,-1,-1,52,24,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
-1,-1,-1,-1,-1,-1,-1,52,24,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
-1,-1,-1,-1,-1,-1,-1,-1,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
-1,-1,-1,-1,-1,-1,-1,-1,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22
-1,-1,-1,-1,-1,-1,-1,18,58,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,53,54
-1,-1,-1,-1,-1,-1,-1,52,53,24,36,36,36,36,36,22,53,53,24,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,54,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,52,24,36,36,36,22,54,-1,-1,52,53,24,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,54,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,53,53,53,54,-1,-1,-1,-1,-1,52,53,24,36,36,36,36,36,36,36,36,36,22,53,53,54,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,53,53,53,53,24,36,36,22,53,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,53,53,54,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
-1,-1,-1,-1,-1,-1,-1,18,19,19,19,19,20,-1,-1,-1,-1,-1,18,19,19,19,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,19,58
-1,-1,-1,-1,18,19,19,58,36,36,36,36,56,20,-1,-1,-1,-1,35,36,36,36,36,36,36,56,19,19,20,-1,-1,-1,18,19,19,19,19,58,36,36
19,19,19,19,58,36,36,36,36,36,36,36,36,56,20,-1,-1,-1,52,53,53,24,36,36,36,36,36,36,56,19,19,19,58,36,36,36,36,36,36,36
36,36,36,36,36,36,36,36,36,36,36,36,36,22,54,-1,-1,-1,-1,-1,-1,52,53,53,24,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
36,36,36,36,36,22,53,53,24,36,36,36,22,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,53,24,36,36,36,36,36,36,36,36,36,36,36,36,36
36,36,22,53,53,54,-1,-1,52,24,36,36,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,24,36,36,36,36,36,36,36,36,36,36,36,36
53,53,54,-1,-1,-1,-1,-1,-1,35,36,36,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,36,36,36,36,36,36,36,36,36,36,36,36
-1,-1,-1,-1,-1,-1,-1,-1,-1,35,36,36,56,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,36,36,36,36,36,36,36,36,36,36,36,36
